代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股)
000300.SH,沪深300,2012/6/19,2577.362,2577.362,2556.103,2558.621,3270055300
000300.SH,沪深300,2012/6/20,2563.643,2570.663,2549.438,2552.611,2985063900
000300.SH,沪深300,2012/6/21,2547.048,2547.048,2502.419,2512.185,3539673200
000300.SH,沪深300,2012/6/25,2501.163,2501.163,2455.008,2456.518,4010673500
000300.SH,沪深300,2012/6/26,2442.562,2465.12,2434.64,2454.915,3173400800
000300.SH,沪深300,2012/6/27,2452.666,2470.762,2444.343,2447.195,3000755300
000300.SH,沪深300,2012/6/28,2451.664,2459.189,2425.24,2425.729,3054311300
000300.SH,沪深300,2012/6/29,2418.862,2462.815,2417.486,2461.612,3799494100
000300.SH,沪深300,2012/7/2,2473.545,2473.966,2452.986,2465.238,4051007800
000300.SH,沪深300,2012/7/3,2464.85,2490.547,2457.449,2468.721,3869335400
000300.SH,沪深300,2012/7/4,2474.527,2481.336,2455.995,2464.919,3445214200
000300.SH,沪深300,2012/7/5,2450.3,2450.3,2420.001,2430.37,3472614500
000300.SH,沪深300,2012/7/6,2435.059,2477.231,2420.356,2472.614,4961060500
000300.SH,沪深300,2012/7/9,2455.892,2470.205,2414.953,2416.036,4922330200
000300.SH,沪深300,2012/7/10,2411.003,2426.529,2402.371,2406.706,3554998400
000300.SH,沪深300,2012/7/11,2402.184,2427.795,2402.154,2425.572,3762431200
000300.SH,沪深300,2012/7/12,2420.036,2460.559,2404.584,2449.181,5671769100
000300.SH,沪深300,2012/7/13,2441.013,2467.99,2438.979,2450.633,3672525600
000300.SH,沪深300,2012/7/16,2452.595,2452.595,2399.61,2399.731,4277187000
000300.SH,沪深300,2012/7/17,2391.897,2421.929,2391.281,2414.201,3342432900
000300.SH,沪深300,2012/7/18,2412.062,2420.778,2373.647,2414.335,4175178800
000300.SH,沪深300,2012/7/19,2407.443,2444.057,2401.291,2424.322,4694905200
000300.SH,沪深300,2012/7/20,2415.71,2423.804,2392.181,2398.455,3761975400
000300.SH,沪深300,2012/7/23,2379.885,2379.885,2357.507,2365.431,3239036900
000300.SH,沪深300,2012/7/24,2353.22,2392.353,2352.803,2375.992,3031007900
000300.SH,沪深300,2012/7/25,2368.384,2381.043,2357.468,2360.083,2489650100
000300.SH,沪深300,2012/7/26,2360.134,2374.874,2344.695,2347.488,3131409400
000300.SH,沪深300,2012/7/27,2353.942,2364.984,2341.293,2349.108,3109052500
000300.SH,沪深300,2012/7/30,2350.782,2367.029,2333.999,2335.793,3048485100
000300.SH,沪深300,2012/7/31,2336.882,2350.071,2329.505,2332.922,3209972300
000300.SH,沪深300,2012/8/1,2332.129,2371.122,2331.949,2358.651,3142084800
000300.SH,沪深300,2012/8/2,2354.073,2358.559,2325.608,2334.882,3151615900
000300.SH,沪深300,2012/8/3,2340.25,2354.156,2329.934,2353.737,2976978500
000300.SH,沪深300,2012/8/6,2350.117,2388.363,2348.119,2385.611,4182066500
000300.SH,沪深300,2012/8/7,2383.257,2390.782,2379.452,2388.873,3828548900
000300.SH,沪深300,2012/8/8,2390.959,2405.183,2382.825,2389.795,3781045100
000300.SH,沪深300,2012/8/9,2388.43,2412.142,2378.854,2411.7,3565895100
000300.SH,沪深300,2012/8/10,2409.937,2413.423,2395.912,2399.751,3470299500
000300.SH,沪深300,2012/8/13,2394.504,2394.504,2350.808,2351.931,4478354600
000300.SH,沪深300,2012/8/14,2352.659,2357.847,2324.906,2357.016,3985006600
000300.SH,沪深300,2012/8/15,2350.022,2350.022,2330.15,2331.615,3058017600
000300.SH,沪深300,2012/8/16,2327.91,2335.397,2317.061,2319.67,2590290500
000300.SH,沪深300,2012/8/17,2318.432,2322.885,2295.158,2313.476,2606571700
000300.SH,沪深300,2012/8/20,2294.901,2307.406,2279.946,2301.788,2740203300
000300.SH,沪深300,2012/8/21,2301.932,2327.375,2296.551,2313.703,3489510000
000300.SH,沪深300,2012/8/22,2315.14,2317.373,2285.755,2295.586,3170841200
000300.SH,沪深300,2012/8/23,2298.18,2311.653,2285.367,2302.199,3133534200
000300.SH,沪深300,2012/8/24,2295.684,2299.298,2274.566,2275.677,3186959100
000300.SH,沪深300,2012/8/27,2268.485,2268.485,2228.151,2228.204,3738619100
000300.SH,沪深300,2012/8/28,2226.898,2250.6,2222.001,2238.411,3377361500
000300.SH,沪深300,2012/8/29,2230.199,2240.112,2214.429,2214.814,2901064800
000300.SH,沪深300,2012/8/30,2204.515,2223.195,2188.724,2211.37,3549131000
000300.SH,沪深300,2012/8/31,2205.573,2218.866,2203.123,2204.868,2596498600
000300.SH,沪深300,2012/9/3,2201.123,2236.563,2197.708,2228.369,3854859200
000300.SH,沪深300,2012/9/4,2231.716,2234.875,2199.509,2204.407,3485268800
000300.SH,沪深300,2012/9/5,2199.743,2209.536,2186.962,2199.875,3475182400
000300.SH,沪深300,2012/9/6,2204.436,2218.68,2199.857,2217.823,3169588400
000300.SH,沪深300,2012/9/7,2233.912,2341.522,2233.912,2317.179,9452976400
000300.SH,沪深300,2012/9/10,2320.557,2334.496,2313.572,2326.666,6533055400
000300.SH,沪深300,2012/9/11,2316.532,2316.532,2294.82,2311.89,4626071900
000300.SH,沪深300,2012/9/12,2325.925,2337.196,2298.297,2320.071,4962251800
000300.SH,沪深300,2012/9/13,2316.679,2325.534,2298.367,2298.461,4204984900
000300.SH,沪深300,2012/9/14,2324.012,2332.417,2298.83,2315.542,6157181400
000300.SH,沪深300,2012/9/17,2312.055,2314.989,2258.182,2258.705,4898473400
000300.SH,沪深300,2012/9/18,2249.425,2253.144,2228.042,2235.239,3322869600
000300.SH,沪深300,2012/9/19,2237.218,2249.243,2229.489,2246.236,3434970600
000300.SH,沪深300,2012/9/20,2236.191,2236.191,2194.221,2195.951,4254577900
000300.SH,沪深300,2012/9/21,2190.327,2217.473,2186.53,2199.063,3812059300
000300.SH,沪深300,2012/9/24,2183.969,2225.805,2172.879,2215.516,3750168600
000300.SH,沪深300,2012/9/25,2209.975,2225.334,2202.376,2210.154,2787701900
000300.SH,沪深300,2012/9/26,2208.906,2216.824,2181.083,2184.891,2745462600
000300.SH,沪深300,2012/9/27,2186.004,2266.297,2185.766,2251.717,5301690000
000300.SH,沪深300,2012/9/28,2235.057,2297.033,2234.323,2293.106,5787582500
000300.SH,沪深300,2012/10/8,2291.961,2305.18,2258.11,2270.054,3553442400
000300.SH,沪深300,2012/10/9,2281.753,2327.727,2281.753,2320.157,5254888700
000300.SH,沪深300,2012/10/10,2314.593,2325.749,2304.608,2324.117,4268623800
000300.SH,沪深300,2012/10/11,2315.897,2321.352,2300.934,2302.533,4130065500
000300.SH,沪深300,2012/10/12,2311.284,2332.149,2287.009,2304.531,3687414500
000300.SH,沪深300,2012/10/15,2306.006,2307.882,2278.457,2294.857,2865174600
000300.SH,沪深300,2012/10/16,2293.244,2315.453,2287.59,2298.162,3205967900
000300.SH,沪深300,2012/10/17,2307.358,2312.173,2280.818,2300.803,3334940900
000300.SH,沪深300,2012/10/18,2307.487,2341.12,2305.883,2336.077,5061510000
000300.SH,沪深300,2012/10/19,2335.105,2342.527,2328.733,2332.47,3592773200
000300.SH,沪深300,2012/10/22,2320.468,2347.895,2315.895,2341.592,3436828600
000300.SH,沪深300,2012/10/23,2340.89,2344.044,2309.252,2312.077,3722127200
000300.SH,沪深300,2012/10/24,2303.401,2321.43,2302.169,2307.779,3754244500
000300.SH,沪深300,2012/10/25,2306.733,2322.917,2288.601,2291.239,4435153100
000300.SH,沪深300,2012/10/26,2291.31,2293.176,2237.059,2247.907,4090051900
000300.SH,沪深300,2012/10/29,2241.802,2248.139,2227.646,2235.854,2758132500
000300.SH,沪深300,2012/10/30,2236.316,2257.951,2231.776,2239.882,3408312500
000300.SH,沪深300,2012/10/31,2241.432,2256.095,2233.684,2254.82,3716979500
000300.SH,沪深300,2012/11/1,2256.609,2305.629,2256.412,2297.884,5076172900
000300.SH,沪深300,2012/11/2,2297.898,2309.666,2284.719,2306.774,3983328800
000300.SH,沪深300,2012/11/5,2302.742,2318.231,2290.135,2301.88,3951037200
000300.SH,沪深300,2012/11/6,2301.98,2304.048,2260.507,2292.206,3928062700
000300.SH,沪深300,2012/11/7,2288.763,2300.893,2277.02,2287.505,3306740300
000300.SH,沪深300,2012/11/8,2269.582,2275.401,2245.4,2245.405,3542647500
000300.SH,沪深300,2012/11/9,2241.756,2252.196,2235.231,2240.924,3050696800
000300.SH,沪深300,2012/11/12,2242.96,2254.703,2232.742,2251.848,3472168500
000300.SH,沪深300,2012/11/13,2250.842,2250.842,2208.723,2212.44,3408370400
000300.SH,沪深300,2012/11/14,2213.086,2225.124,2205.996,2223.11,2675879000
000300.SH,沪深300,2012/11/15,2210.751,2220.987,2193.516,2193.623,2831915100
000300.SH,沪深300,2012/11/16,2189.511,2191.611,2162.976,2177.24,3024778600
000300.SH,沪深300,2012/11/19,2175.184,2176.492,2149.538,2174.985,2697866600
000300.SH,沪深300,2012/11/20,2180.205,2184.334,2163.527,2164.881,2394891600
000300.SH,沪深300,2012/11/21,2165.408,2195.461,2151.38,2194.896,3050848200
000300.SH,沪深300,2012/11/22,2181.179,2185.577,2169.657,2177.546,2291235100
000300.SH,沪深300,2012/11/23,2184.409,2202.47,2179.727,2192.676,2866749300
000300.SH,沪深300,2012/11/26,2187.24,2191.359,2172.1,2175.599,2474269600
000300.SH,沪深300,2012/11/27,2168.589,2173.464,2150.222,2150.638,3194674600
000300.SH,沪深300,2012/11/28,2142.5,2144.802,2126.03,2129.161,3000933900
000300.SH,沪深300,2012/11/29,2128.803,2140.877,2114.477,2115.676,2967062500
000300.SH,沪深300,2012/11/30,2114.244,2142.856,2109.963,2139.661,3640691100
000300.SH,沪深300,2012/12/3,2136.696,2152.608,2108.149,2108.85,4018676200
000300.SH,沪深300,2012/12/4,2104.928,2135.662,2102.135,2131.473,3622591500
000300.SH,沪深300,2012/12/5,2128.387,2219.094,2126.793,2207.878,8248710300
000300.SH,沪深300,2012/12/6,2205.605,2216.976,2191.227,2203.602,4857468900
000300.SH,沪深300,2012/12/7,2203.887,2250.529,2198.107,2246.757,7616974800
000300.SH,沪深300,2012/12/10,2254.915,2276.28,2250.437,2271.046,7337547500
000300.SH,沪深300,2012/12/11,2263.209,2274.994,2254.299,2258.5,5146870300
000300.SH,沪深300,2012/12/12,2257.73,2273.211,2247.953,2267.767,4500645400
000300.SH,沪深300,2012/12/13,2260.601,2266.721,2242.557,2242.635,4194210000
000300.SH,沪深300,2012/12/14,2245.636,2357.106,2245.636,2355.865,11089256200
000300.SH,沪深300,2012/12/17,2359.201,2380.001,2358.664,2366.7,9408819500
000300.SH,沪深300,2012/12/18,2361.095,2398.63,2347.077,2368.12,8578484900
000300.SH,沪深300,2012/12/19,2362.802,2387.142,2358.033,2371.109,6329253000
000300.SH,沪深300,2012/12/20,2361.322,2391.924,2346.55,2384.816,6565546200
000300.SH,沪深300,2012/12/21,2386.376,2414.223,2365.032,2372.002,6871415800
000300.SH,沪深300,2012/12/24,2368.007,2396.725,2367.038,2381.217,5308700400
000300.SH,沪深300,2012/12/25,2373.88,2459.302,2365.41,2448.395,9550235000
000300.SH,沪深300,2012/12/26,2445.987,2458.007,2441.642,2457.619,7159182800
000300.SH,沪深300,2012/12/27,2464.779,2479.792,2443.681,2444.594,7325506700
000300.SH,沪深300,2012/12/28,2448.076,2481.592,2444.381,2480.049,6716632100
000300.SH,沪深300,2012/12/31,2485.559,2522.952,2485.559,2522.952,8200229300
000300.SH,沪深300,2013/1/4,2551.814,2558.529,2498.892,2524.409,9798818200
000300.SH,沪深300,2013/1/7,2518.047,2545.969,2511.603,2535.985,7516799300
000300.SH,沪深300,2013/1/8,2534.647,2540.513,2502.49,2525.33,7183710000
000300.SH,沪深300,2013/1/9,2518.104,2534.239,2504.299,2526.126,7023117000
000300.SH,沪深300,2013/1/10,2525.59,2553.352,2513.729,2530.569,7108586200
000300.SH,沪深300,2013/1/11,2533.495,2539.794,2473.696,2483.23,7423917600
000300.SH,沪深300,2013/1/14,2474.176,2583.625,2473.998,2577.725,9355409100
000300.SH,沪深300,2013/1/15,2579.132,2605.41,2576.919,2595.856,9862080500
000300.SH,沪深300,2013/1/16,2591.365,2600.093,2540.521,2577.092,9353608400
000300.SH,沪深300,2013/1/17,2570.711,2575.058,2539.674,2552.758,6991523900
000300.SH,沪深300,2013/1/18,2568.692,2607.446,2553.451,2595.439,7794030300
000300.SH,沪深300,2013/1/21,2605.649,2611.201,2582.652,2610.898,8413374200
000300.SH,沪深300,2013/1/22,2610.392,2620.025,2578.181,2596.898,10576627500
000300.SH,沪深300,2013/1/23,2588.198,2611.409,2576.362,2607.456,7573944400
000300.SH,沪深300,2013/1/24,2606.427,2663.404,2564.206,2582.755,11127717200
000300.SH,沪深300,2013/1/25,2580.881,2591.513,2567.107,2571.674,5848735900
000300.SH,沪深300,2013/1/28,2577.267,2651.967,2577.267,2651.863,9127479000
000300.SH,沪深300,2013/1/29,2655.377,2685.531,2646.154,2675.866,10104022900
000300.SH,沪深300,2013/1/30,2678.433,2689.683,2662.062,2688.711,9987499000
000300.SH,沪深300,2013/1/31,2690.951,2696.881,2671.33,2686.882,9674010100
000300.SH,沪深300,2013/2/1,2677.187,2744.322,2671.274,2743.324,10387951500
000300.SH,沪深300,2013/2/4,2753.688,2768.504,2731.08,2748.028,12793917900
000300.SH,沪深300,2013/2/5,2727.93,2779.953,2725.362,2771.675,11613081900
000300.SH,沪深300,2013/2/6,2771.908,2787.456,2765.743,2775.844,8277927100
000300.SH,沪深300,2013/2/7,2771.53,2775.974,2722.874,2759.87,8997814200
000300.SH,沪深300,2013/2/8,2755.649,2791.303,2747.946,2771.725,7742964400
000300.SH,沪深300,2013/2/18,2784.065,2787.74,2731.506,2737.471,7643822700
000300.SH,沪深300,2013/2/19,2735.045,2740.739,2674.339,2685.606,8062643100
000300.SH,沪深300,2013/2/20,2686.093,2703.098,2665.231,2702.635,7001937700
000300.SH,沪深300,2013/2/21,2675.741,2675.741,2584.758,2610.549,10065798400
000300.SH,沪深300,2013/2/22,2607.65,2618.483,2591.146,2596.604,6020485200
000300.SH,沪深300,2013/2/25,2607.149,2628.696,2590.787,2604.96,5316194200
000300.SH,沪深300,2013/2/26,2587.375,2631.094,2564.672,2567.595,8000306500
000300.SH,沪深300,2013/2/27,2576.046,2615.249,2569.38,2594.677,6322674300
000300.SH,沪深300,2013/2/28,2611.94,2673.711,2593.997,2673.327,8692259500
000300.SH,沪深300,2013/3/1,2671.842,2680.854,2626.995,2668.836,7334375300
000300.SH,沪深300,2013/3/4,2619.42,2619.574,2528.694,2545.715,11061910300
000300.SH,沪深300,2013/3/5,2547.893,2623.171,2541.766,2622.807,8966115200
000300.SH,沪深300,2013/3/6,2634.87,2658.139,2620.431,2650.202,9582965200
000300.SH,沪深300,2013/3/7,2639.783,2658.969,2592.867,2619.479,9408266600
000300.SH,沪深300,2013/3/8,2622.684,2632.624,2601.961,2606.927,5942955700
000300.SH,沪深300,2013/3/11,2600.278,2611.652,2574.172,2592.372,5094643600
000300.SH,沪深300,2013/3/12,2590.391,2619.512,2530.251,2555.615,7193514100
000300.SH,沪深300,2013/3/13,2551.726,2556.773,2515.058,2527.486,5643046000
000300.SH,沪深300,2013/3/14,2517.745,2546.699,2514.463,2534.273,4760575600
000300.SH,沪深300,2013/3/15,2533.722,2600.091,2504.458,2539.873,8137218500
000300.SH,沪深300,2013/3/18,2526.077,2544.619,2499.828,2502.493,5981277800
000300.SH,沪深300,2013/3/19,2507.396,2532.07,2491.854,2525.097,5453647600
000300.SH,沪深300,2013/3/20,2526.968,2610.174,2526.83,2610.174,9070062200
000300.SH,沪深300,2013/3/21,2611.58,2626.538,2598.509,2614.988,6955275600
000300.SH,沪深300,2013/3/22,2612.256,2625.531,2603.344,2618.308,5564714100
000300.SH,沪深300,2013/3/25,2628.407,2641.609,2607.613,2613.097,5626140200
000300.SH,沪深300,2013/3/26,2601.964,2607.357,2554.974,2575.05,6396296100
000300.SH,沪深300,2013/3/27,2575.726,2611.939,2566.345,2583.53,5690651700
000300.SH,沪深300,2013/3/28,2535.988,2535.988,2495.083,2499.302,8757840500
000300.SH,沪深300,2013/3/29,2502.782,2509.109,2482.488,2495.083,5240213700
000300.SH,沪深300,2013/4/1,2486.428,2507.825,2483.732,2493.187,4734602200
000300.SH,沪深300,2013/4/2,2495.843,2524.463,2475,2486.391,5568415200
000300.SH,沪深300,2013/4/3,2493.877,2507.143,2474.927,2483.547,4556422100
000300.SH,沪深300,2013/4/8,2443.24,2473.309,2429.5,2472.299,5329677200
000300.SH,沪深300,2013/4/9,2477.29,2505.294,2477.29,2489.43,5238982400
000300.SH,沪深300,2013/4/10,2487.984,2495.572,2466.19,2485.309,4750491300
000300.SH,沪深300,2013/4/11,2502.5,2508.593,2476.396,2477.876,4298995800
000300.SH,沪深300,2013/4/12,2476.322,2489.118,2460.182,2462.112,3991727800
000300.SH,沪深300,2013/4/15,2453.967,2461.668,2430.149,2436.818,4653973400
000300.SH,沪深300,2013/4/16,2419.508,2461.046,2416.617,2459.592,5528061300
000300.SH,沪深300,2013/4/17,2457.881,2465.202,2437.345,2458.473,4469216400
000300.SH,沪深300,2013/4/18,2440.707,2478.413,2434.73,2464.851,4286070700
000300.SH,沪深300,2013/4/19,2469.951,2542.453,2469.323,2533.827,7552087600
000300.SH,沪深300,2013/4/22,2525.113,2539.046,2518.257,2530.67,6251188300
000300.SH,沪深300,2013/4/23,2532.201,2532.201,2448.2,2449.471,6065398200
000300.SH,沪深300,2013/4/24,2452.781,2511.202,2446.587,2495.579,6305091600
000300.SH,沪深300,2013/4/25,2486.857,2505.482,2456.566,2467.875,6055792700
000300.SH,沪深300,2013/4/26,2477.724,2488.585,2439.796,2447.306,4712337800
000300.SH,沪深300,2013/5/2,2434.603,2453.749,2423.077,2449.639,4701608800
000300.SH,沪深300,2013/5/3,2457.543,2521.119,2457.543,2492.912,6233009100
000300.SH,沪深300,2013/5/6,2502.978,2533.855,2500.455,2525.983,6041878000
000300.SH,沪深300,2013/5/7,2519.364,2539.298,2507.756,2529.938,5449064300
000300.SH,沪深300,2013/5/8,2542.266,2562.007,2531.251,2542.798,5955429400
000300.SH,沪深300,2013/5/9,2542.374,2543.305,2507.792,2527.794,6024014500
000300.SH,沪深300,2013/5/10,2519.517,2546.975,2515.158,2540.836,4881672800
000300.SH,沪深300,2013/5/13,2542.412,2547.602,2516.728,2530.768,5409214700
000300.SH,沪深300,2013/5/14,2525.998,2526.145,2479.872,2493.338,5488006400
000300.SH,沪深300,2013/5/15,2493.968,2507.43,2491.927,2506.925,4418966000
000300.SH,沪深300,2013/5/16,2501.117,2553.058,2487.763,2552.709,7079618200
000300.SH,沪深300,2013/5/17,2550.452,2598.706,2547.776,2592.048,8185080100
000300.SH,沪深300,2013/5/20,2597.151,2627.616,2590.053,2609.607,8633780300
000300.SH,沪深300,2013/5/21,2607.393,2617.4,2594.249,2614.853,7150599400
000300.SH,沪深300,2013/5/22,2613.411,2630.068,2603.75,2618.034,7419181700
000300.SH,沪深300,2013/5/23,2604.93,2624.076,2579.347,2582.849,8482537000
000300.SH,沪深300,2013/5/24,2591.419,2608.35,2572.884,2597.228,6073966900
000300.SH,沪深300,2013/5/27,2593.522,2611.972,2589.739,2599.587,6419508000
000300.SH,沪深300,2013/5/28,2600.632,2644.359,2585.901,2644.359,8419611200
000300.SH,沪深300,2013/5/29,2648.927,2661.229,2640.881,2642.561,7927770900
000300.SH,沪深300,2013/5/30,2633.955,2647.443,2623.581,2634.323,7014636800
000300.SH,沪深300,2013/5/31,2638.71,2645.565,2604.746,2606.426,6252853300
000300.SH,沪深300,2013/6/3,2605.969,2625.936,2596.051,2602.623,5977446800
000300.SH,沪深300,2013/6/4,2600.499,2600.499,2556.056,2565.666,6631575000
000300.SH,沪深300,2013/6/5,2565.329,2570.027,2545.19,2560.539,4563719300
000300.SH,沪深300,2013/6/6,2552.817,2557.678,2525.306,2527.845,5249652900
000300.SH,沪深300,2013/6/7,2526.913,2538.891,2475.687,2484.16,6103089400
000300.SH,沪深300,2013/6/13,2448.717,2448.717,2375.204,2399.937,6973006600
000300.SH,沪深300,2013/6/14,2404.423,2420.356,2396.487,2416.771,5596453400
000300.SH,沪深300,2013/6/17,2422.762,2427.532,2394.385,2403.839,5039571100
000300.SH,沪深300,2013/6/18,2413.088,2424.202,2393.321,2418.745,4863037900
000300.SH,沪深300,2013/6/19,2408.28,2408.28,2366.346,2400.765,5434626000
000300.SH,沪深300,2013/6/20,2386.104,2386.104,2320.226,2321.466,5520102000
000300.SH,沪深300,2013/6/21,2283.151,2332.842,2269.565,2317.394,5870579800
000300.SH,沪深300,2013/6/24,2308.069,2308.069,2164.325,2171.21,8659725900
000300.SH,沪深300,2013/6/25,2146.053,2169.211,2023.171,2165.421,10755488200
000300.SH,沪深300,2013/6/26,2170.326,2181.021,2131.86,2168.297,7925642600
000300.SH,沪深300,2013/6/27,2172.848,2200.213,2153.175,2160.735,7540675300
000300.SH,沪深300,2013/6/28,2149.03,2227.461,2139.372,2200.639,7945132700
000300.SH,沪深300,2013/7/1,2187.092,2213.965,2166.353,2213.317,5772622700
000300.SH,沪深300,2013/7/2,2211.803,2226.113,2191.801,2221.984,6183885000
000300.SH,沪深300,2013/7/3,2211.044,2211.044,2169.137,2203.828,6583602200
000300.SH,沪深300,2013/7/4,2187.181,2245.908,2176.08,2221.979,7258114500
000300.SH,沪深300,2013/7/5,2227.35,2252.033,2225.047,2226.849,6182177500
000300.SH,沪深300,2013/7/8,2194.423,2205.214,2162.189,2163.619,5478249300
000300.SH,沪深300,2013/7/9,2160.699,2174.786,2149.787,2162.669,4149443300
000300.SH,沪深300,2013/7/10,2163.098,2224.135,2157.468,2224.065,6114978100
000300.SH,沪深300,2013/7/11,2232.157,2351.223,2232.157,2326.688,12579319200
000300.SH,沪深300,2013/7/12,2319.023,2331.986,2274.073,2275.373,8973308200
000300.SH,沪深300,2013/7/15,2289.762,2336.04,2274.673,2307.297,7475788400
000300.SH,沪深300,2013/7/16,2300.83,2317.848,2281.942,2317.848,6562415700
000300.SH,沪深300,2013/7/17,2311.443,2326.925,2281.609,2282.836,6765524800
000300.SH,沪深300,2013/7/18,2272.947,2282.435,2241.93,2245.328,5714429200
000300.SH,沪深300,2013/7/19,2248.133,2257.916,2188.752,2190.478,7053528200
000300.SH,沪深300,2013/7/22,2170.089,2203.058,2159.813,2202.189,5328349500
000300.SH,沪深300,2013/7/23,2211.587,2276.742,2206.756,2265.845,7480973100
000300.SH,沪深300,2013/7/24,2253.376,2265.578,2217.192,2249.151,6959230700
000300.SH,沪深300,2013/7/25,2255.223,2268.839,2227.853,2237.683,6577431600
000300.SH,沪深300,2013/7/26,2226.429,2238.42,2209.806,2224.008,4894109800
000300.SH,沪深300,2013/7/29,2205.083,2205.083,2169.017,2175.97,5460092500
000300.SH,沪深300,2013/7/30,2184.007,2221.589,2162.979,2189.388,5519362300
000300.SH,沪深300,2013/7/31,2211.75,2235.384,2187.21,2193.021,4832705500
000300.SH,沪深300,2013/8/1,2206.004,2245.56,2200.626,2245.364,6260399700
000300.SH,沪深300,2013/8/2,2263.495,2274.71,2244.252,2247.263,6089089300
000300.SH,沪深300,2013/8/5,2249.976,2278.329,2243.22,2278.329,5534215100
000300.SH,沪深300,2013/8/6,2270.672,2302.484,2256.715,2293.641,7374689500
000300.SH,沪深300,2013/8/7,2292.379,2313.879,2276.862,2280.623,7304869500
000300.SH,沪深300,2013/8/8,2277.253,2297.628,2267.073,2276.782,5309843000
000300.SH,沪深300,2013/8/9,2288.51,2301.59,2258.334,2286.01,6460001700
000300.SH,沪深300,2013/8/12,2296.22,2352.89,2293.176,2352.794,9786321600
000300.SH,沪深300,2013/8/13,2352.883,2360.827,2340.733,2359.068,7839363600
000300.SH,沪深300,2013/8/14,2362.619,2386.599,2340.833,2349.08,7594212800
000300.SH,沪深300,2013/8/15,2348.839,2362.089,2319.784,2321.576,6195185300
000300.SH,沪深300,2013/8/16,2314.261,2423.081,2295.023,2304.144,12036956300
000300.SH,沪深300,2013/8/19,2286.203,2340.194,2284.077,2331.43,7248322400
000300.SH,沪深300,2013/8/20,2325.862,2353.409,2303.666,2312.465,7308634500
000300.SH,沪深300,2013/8/21,2320.584,2321.642,2291.053,2308.589,5500738400
000300.SH,沪深300,2013/8/22,2302.668,2329.143,2297.016,2303.932,5533810400
000300.SH,沪深300,2013/8/23,2314.866,2321.037,2251.92,2286.929,6896713300
000300.SH,沪深300,2013/8/26,2294.759,2336.381,2288.496,2335.616,7037104300
000300.SH,沪深300,2013/8/27,2332.8,2345.105,2322.461,2340.881,6599033300
000300.SH,沪深300,2013/8/28,2326.096,2345.358,2307.043,2328.056,8925617400
000300.SH,沪深300,2013/8/29,2338.564,2342.32,2308.145,2318.311,6608541500
000300.SH,沪深300,2013/8/30,2315.913,2334.413,2303.609,2313.91,8765451500
000300.SH,沪深300,2013/9/2,2319.957,2329.867,2297.449,2320.344,7951024900
000300.SH,沪深300,2013/9/3,2326.231,2354.856,2321.304,2354.502,8055400500
000300.SH,沪深300,2013/9/4,2352.537,2360.663,2345.437,2350.699,7872576300
000300.SH,沪深300,2013/9/5,2350.927,2351.218,2336.754,2341.735,6295138300
000300.SH,沪深300,2013/9/6,2336.767,2361.178,2335.932,2357.782,7334011600
000300.SH,沪深300,2013/9/9,2374.26,2449.249,2372.686,2440.609,14988964000
000300.SH,沪深300,2013/9/10,2446.454,2475.195,2435.826,2474.894,15485599200
000300.SH,沪深300,2013/9/11,2483.791,2504.469,2471.624,2482.889,16691497400
000300.SH,沪深300,2013/9/12,2480.468,2527.383,2469.718,2507.455,14517317500
000300.SH,沪深300,2013/9/13,2502.54,2515.781,2481.454,2488.902,11077504900
000300.SH,沪深300,2013/9/16,2501.077,2503.694,2467.129,2478.39,10538328200
000300.SH,沪深300,2013/9/17,2480.81,2481.71,2426.462,2427.322,9945998200
000300.SH,沪深300,2013/9/18,2426.04,2439.626,2407.243,2432.51,7104075900
000300.SH,沪深300,2013/9/23,2441.516,2473.163,2439.993,2472.288,8012835200
000300.SH,沪深300,2013/9/24,2470.715,2470.746,2420.085,2443.885,9785301300
000300.SH,沪深300,2013/9/25,2440.835,2455.037,2423.276,2429.03,9051841800
000300.SH,沪深300,2013/9/26,2422.631,2422.631,2382.535,2384.443,8623677000
000300.SH,沪深300,2013/9/27,2382.218,2402.196,2379.856,2394.971,6597150800
000300.SH,沪深300,2013/9/30,2406.205,2415.075,2397.22,2409.037,5951399200
000300.SH,沪深300,2013/10/8,2406.415,2446.703,2392.572,2441.811,8478550600
000300.SH,沪深300,2013/10/9,2432.94,2453.746,2424.769,2453.583,7627764500
000300.SH,沪深300,2013/10/10,2455.64,2455.979,2422.017,2429.317,9032970600
000300.SH,沪深300,2013/10/11,2442.364,2471.165,2439.634,2468.508,9338826100
000300.SH,沪深300,2013/10/14,2472.267,2483.131,2462.551,2472.542,10008130100
000300.SH,沪深300,2013/10/15,2475.324,2479.134,2449.416,2467.517,8917349600
000300.SH,沪深300,2013/10/16,2459.077,2459.077,2409.718,2421.371,8897983400
000300.SH,沪深300,2013/10/17,2432.645,2440.919,2407.777,2413.33,7122247400
000300.SH,沪深300,2013/10/18,2415.118,2435.712,2410.599,2426.054,6029163000
000300.SH,沪深300,2013/10/21,2431.915,2472.785,2423.562,2471.322,8490979500
000300.SH,沪深300,2013/10/22,2470.255,2470.255,2439.859,2445.891,9070302900
000300.SH,沪深300,2013/10/23,2451.556,2474.372,2412.483,2418.491,9154535500
000300.SH,沪深300,2013/10/24,2412.235,2422.943,2395.474,2400.511,6456082100
