代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),,,,,
,,2009/1/5,333.7,333.7,333.7,333.7,100000000,,,,,
,,2009/1/6,332.21,332.21,332.21,332.21,100000000,,,,,
,,2009/1/7,291.54,291.54,291.54,291.54,100000000,,,,,
,,2009/1/8,285.12,285.12,285.12,285.12,100000000,,,,,
,,2009/1/9,279.13,279.13,279.13,279.13,100000000,,,,,
,,2009/1/12,257.05,257.05,257.05,257.05,100000000,,,,,
,,2009/1/13,258.4,258.4,258.4,258.4,100000000,,,,,
,,2009/1/14,254.99,254.99,254.99,254.99,100000000,,,,,
,,2009/1/15,242.11,242.11,242.11,242.11,100000000,,,,,
,,2009/1/16,249.67,249.67,249.67,249.67,100000000,,,,,
,,2009/1/19,249.58,249.58,249.58,249.58,100000000,,,,,
,,2009/1/20,264.92,264.92,264.92,264.92,100000000,,,,,
,,2009/1/21,297.86,297.86,297.86,297.86,100000000,,,,,
,,2009/1/22,298.58,298.58,298.58,298.58,100000000,,,,,
,,2009/1/23,317.76,317.76,317.76,317.76,100000000,,,,,
,,2009/2/2,274.14,274.14,274.14,274.14,100000000,,,,,
,,2009/2/3,278.93,278.93,278.93,278.93,100000000,,,,,
,,2009/2/4,275.58,275.58,275.58,275.58,100000000,,,,,
,,2009/2/5,281.44,281.44,281.44,281.44,100000000,,,,,
,,2009/2/6,274.65,274.65,274.65,274.65,100000000,,,,,
,,2009/2/9,270.38,270.38,270.38,270.38,100000000,,,,,
,,2009/2/10,256.58,256.58,256.58,256.58,100000000,,,,,
,,2009/2/11,245.6,245.6,245.6,245.6,100000000,,,,,
,,2009/2/12,232.18,232.18,232.18,232.18,100000000,,,,,
,,2009/2/13,256.32,256.32,256.32,256.32,100000000,,,,,
,,2009/2/16,256.35,256.35,256.35,256.35,100000000,,,,,
,,2009/2/17,238.75,238.75,238.75,238.75,100000000,,,,,
,,2009/2/18,236.67,236.67,236.67,236.67,100000000,,,,,
,,2009/2/19,269.92,269.92,269.92,269.92,100000000,,,,,
,,2009/2/20,266.18,266.18,266.18,266.18,100000000,,,,,
,,2009/2/23,262.69,262.69,262.69,262.69,100000000,,,,,
,,2009/2/24,273.16,273.16,273.16,273.16,100000000,,,,,
,,2009/2/25,290.53,290.53,290.53,290.53,100000000,,,,,
,,2009/2/26,309.17,309.17,309.17,309.17,100000000,,,,,
,,2009/2/27,306.06,306.06,306.06,306.06,100000000,,,,,
,,2009/3/2,274.58,274.58,274.58,274.58,100000000,,,,,
,,2009/3/3,284.85,284.85,284.85,284.85,100000000,,,,,
,,2009/3/4,310.38,310.38,310.38,310.38,100000000,,,,,
,,2009/3/5,298.14,298.14,298.14,298.14,100000000,,,,,
,,2009/3/6,311.22,311.22,311.22,311.22,100000000,,,,,
,,2009/3/9,321.75,321.75,321.75,321.75,100000000,,,,,
,,2009/3/10,312.46,312.46,312.46,312.46,100000000,,,,,
,,2009/3/11,289.31,289.31,289.31,289.31,100000000,,,,,
,,2009/3/12,321.4,321.4,321.4,321.4,100000000,,,,,
,,2009/3/13,316.04,316.04,316.04,316.04,100000000,,,,,
,,2009/3/16,323.63,323.63,323.63,323.63,100000000,,,,,
,,2009/3/17,335.9,335.9,335.9,335.9,100000000,,,,,
,,2009/3/18,328.89,328.89,328.89,328.89,100000000,,,,,
,,2009/3/19,352.5,352.5,352.5,352.5,100000000,,,,,
,,2009/3/20,348.7,348.7,348.7,348.7,100000000,,,,,
,,2009/3/23,367.48,367.48,367.48,367.48,100000000,,,,,
,,2009/3/24,368.69,368.69,368.69,368.69,100000000,,,,,
,,2009/3/25,360.57,360.57,360.57,360.57,100000000,,,,,
,,2009/3/26,371.26,371.26,371.26,371.26,100000000,,,,,
,,2009/3/27,357.84,357.84,357.84,357.84,100000000,,,,,
,,2009/3/30,330.83,330.83,330.83,330.83,100000000,,,,,
,,2009/3/31,339.47,339.47,339.47,339.47,100000000,,,,,
,,2009/4/1,330.74,330.74,330.74,330.74,100000000,,,,,
,,2009/4/2,359.75,359.75,359.75,359.75,100000000,,,,,
,,2009/4/3,358.75,358.75,358.75,358.75,100000000,,,,,
,,2009/4/7,335.89,335.89,335.89,335.89,100000000,,,,,
,,2009/4/8,337.61,337.61,337.61,337.61,100000000,,,,,
,,2009/4/9,357.1,357.1,357.1,357.1,100000000,,,,,
,,2009/4/10,357.04,357.04,357.04,357.04,100000000,,,,,
,,2009/4/13,342,342,342,342,100000000,,,,,
,,2009/4/14,337.45,337.45,337.45,337.45,100000000,,,,,
,,2009/4/15,336.34,336.34,336.34,336.34,100000000,,,,,
,,2009/4/16,341.37,341.37,341.37,341.37,100000000,,,,,
,,2009/4/17,343.81,343.81,343.81,343.81,100000000,,,,,
,,2009/4/20,313.49,313.49,313.49,313.49,100000000,,,,,
,,2009/4/21,317.86,317.86,317.86,317.86,100000000,,,,,
,,2009/4/22,333.67,333.67,333.67,333.67,100000000,,,,,
,,2009/4/23,338.88,338.88,338.88,338.88,100000000,,,,,
,,2009/4/24,351.95,351.95,351.95,351.95,100000000,,,,,
,,2009/4/27,342.22,342.22,342.22,342.22,100000000,,,,,
,,2009/4/28,340.82,340.82,340.82,340.82,100000000,,,,,
,,2009/4/29,347.95,347.95,347.95,347.95,100000000,,,,,
,,2009/4/30,348.89,348.89,348.89,348.89,100000000,,,,,
,,2009/5/4,371.62,371.62,371.62,371.62,100000000,,,,,
,,2009/5/5,367.19,367.19,367.19,367.19,100000000,,,,,
,,2009/5/6,384.42,384.42,384.42,384.42,100000000,,,,,
,,2009/5/7,386.93,386.93,386.93,386.93,100000000,,,,,
,,2009/5/8,399.98,399.98,399.98,399.98,100000000,,,,,
,,2009/5/11,399.09,399.09,399.09,399.09,100000000,,,,,
,,2009/5/12,401.6,401.6,401.6,401.6,100000000,,,,,
,,2009/5/13,395.9,395.9,395.9,395.9,100000000,,,,,
,,2009/5/14,400.08,400.08,400.08,400.08,100000000,,,,,
,,2009/5/15,384.5,384.5,384.5,384.5,100000000,,,,,
,,2009/5/18,402.98,402.98,402.98,402.98,100000000,,,,,
,,2009/5/19,407.17,407.17,407.17,407.17,100000000,,,,,
,,2009/5/20,423.43,423.43,423.43,423.43,100000000,,,,,
,,2009/5/21,416.64,416.64,416.64,416.64,100000000,,,,,
,,2009/5/22,420.83,420.83,420.83,420.83,100000000,,,,,
,,2009/5/25,420.81,420.81,420.81,420.81,100000000,,,,,
,,2009/5/26,426.44,426.44,426.44,426.44,100000000,,,,,
,,2009/5/27,433.52,433.52,433.52,433.52,100000000,,,,,
,,2009/6/1,468.52,468.52,468.52,468.52,100000000,,,,,
,,2009/6/2,468.26,468.26,468.26,468.26,100000000,,,,,
,,2009/6/3,451.61,451.61,451.61,451.61,100000000,,,,,
,,2009/6/4,470.14,470.14,470.14,470.14,100000000,,,,,
,,2009/6/5,467.68,467.68,467.68,467.68,100000000,,,,,
,,2009/6/8,465.5,465.5,465.5,465.5,100000000,,,,,
,,2009/6/9,478.63,478.63,478.63,478.63,100000000,,,,,
,,2009/6/10,487.44,487.44,487.44,487.44,100000000,,,,,
,,2009/6/11,496.75,496.75,496.75,496.75,100000000,,,,,
,,2009/6/12,492.21,492.21,492.21,492.21,100000000,,,,,
,,2009/6/15,482.64,482.64,482.64,482.64,100000000,,,,,
,,2009/6/16,481.79,481.79,481.79,481.79,100000000,,,,,
,,2009/6/17,485.42,485.42,485.42,485.42,100000000,,,,,
,,2009/6/18,487.61,487.61,487.61,487.61,100000000,,,,,
,,2009/6/19,475.29,475.29,475.29,475.29,100000000,,,,,
,,2009/6/22,457.32,457.32,457.32,457.32,100000000,,,,,
,,2009/6/23,473.18,473.18,473.18,473.18,100000000,,,,,
,,2009/6/24,469.13,469.13,469.13,469.13,100000000,,,,,
,,2009/6/25,479.89,479.89,479.89,479.89,100000000,,,,,
,,2009/6/26,472.56,472.56,472.56,472.56,100000000,,,,,
,,2009/6/29,488.39,488.39,488.39,488.39,100000000,,,,,
,,2009/6/30,477.48,477.48,477.48,477.48,100000000,,,,,
,,2009/7/1,473.56,473.56,473.56,473.56,100000000,,,,,
,,2009/7/2,455.83,455.83,455.83,455.83,100000000,,,,,
,,2009/7/3,455.99,455.99,455.99,455.99,100000000,,,,,
,,2009/7/6,437.65,437.65,437.65,437.65,100000000,,,,,
,,2009/7/7,429.98,429.98,429.98,429.98,100000000,,,,,
,,2009/7/8,410.97,410.97,410.97,410.97,100000000,,,,,
,,2009/7/9,412.75,412.75,412.75,412.75,100000000,,,,,
,,2009/7/10,409.13,409.13,409.13,409.13,100000000,,,,,
,,2009/7/13,407.8,407.8,407.8,407.8,100000000,,,,,
,,2009/7/14,406.71,406.71,406.71,406.71,100000000,,,,,
,,2009/7/15,420.49,420.49,420.49,420.49,100000000,,,,,
,,2009/7/16,423.69,423.69,423.69,423.69,100000000,,,,,
,,2009/7/17,434.18,434.18,434.18,434.18,100000000,,,,,
,,2009/7/20,437.12,437.12,437.12,437.12,100000000,,,,,
,,2009/7/21,442.11,442.11,442.11,442.11,100000000,,,,,
,,2009/7/22,446.74,446.74,446.74,446.74,100000000,,,,,
,,2009/7/23,458.75,458.75,458.75,458.75,100000000,,,,,
,,2009/7/24,464.9,464.9,464.9,464.9,100000000,,,,,
,,2009/7/27,467.14,467.14,467.14,467.14,100000000,,,,,
,,2009/7/28,459.25,459.25,459.25,459.25,100000000,,,,,
,,2009/7/29,432.77,432.77,432.77,432.77,100000000,,,,,
,,2009/7/30,457.43,457.43,457.43,457.43,100000000,,,,,
,,2009/7/31,474.5,474.5,474.5,474.5,100000000,,,,,
,,2009/8/3,488.96,488.96,488.96,488.96,100000000,,,,,
,,2009/8/4,487.82,487.82,487.82,487.82,100000000,,,,,
,,2009/8/5,491.6,491.6,491.6,491.6,100000000,,,,,
,,2009/8/6,491.38,491.38,491.38,491.38,100000000,,,,,
,,2009/8/7,484.57,484.57,484.57,484.57,100000000,,,,,
,,2009/8/10,482.52,482.52,482.52,482.52,100000000,,,,,
,,2009/8/11,474.7,474.7,474.7,474.7,100000000,,,,,
,,2009/8/12,479.55,479.55,479.55,479.55,100000000,,,,,
,,2009/8/13,481.95,481.95,481.95,481.95,100000000,,,,,
,,2009/8/14,461.28,461.28,461.28,461.28,100000000,,,,,
,,2009/8/17,456.12,456.12,456.12,456.12,100000000,,,,,
,,2009/8/18,472.84,472.84,472.84,472.84,100000000,,,,,
,,2009/8/19,494.84,494.84,494.84,494.84,100000000,,,,,
,,2009/8/20,495.58,495.58,495.58,495.58,100000000,,,,,
,,2009/8/21,504.76,504.76,504.76,504.76,100000000,,,,,
,,2009/8/24,508.01,508.01,508.01,508.01,100000000,,,,,
,,2009/8/25,492.18,492.18,492.18,492.18,100000000,,,,,
,,2009/8/26,487.96,487.96,487.96,487.96,100000000,,,,,
,,2009/8/27,495.25,495.25,495.25,495.25,100000000,,,,,
,,2009/8/28,496.88,496.88,496.88,496.88,100000000,,,,,
,,2009/8/31,477.91,477.91,477.91,477.91,100000000,,,,,
,,2009/9/1,464.84,464.84,464.84,464.84,100000000,,,,,
,,2009/9/2,464.89,464.89,464.89,464.89,100000000,,,,,
,,2009/9/3,464.21,464.21,464.21,464.21,100000000,,,,,
,,2009/9/4,464.64,464.64,464.64,464.64,100000000,,,,,
,,2009/9/7,464.61,464.61,464.61,464.61,100000000,,,,,
,,2009/9/8,485.61,485.61,485.61,485.61,100000000,,,,,
,,2009/9/9,486.99,486.99,486.99,486.99,100000000,,,,,
,,2009/9/10,491.26,491.26,491.26,491.26,100000000,,,,,
,,2009/9/11,473.13,473.13,473.13,473.13,100000000,,,,,
,,2009/9/14,470.18,470.18,470.18,470.18,100000000,,,,,
,,2009/9/15,484.34,484.34,484.34,484.34,100000000,,,,,
,,2009/9/16,495.11,495.11,495.11,495.11,100000000,,,,,
,,2009/9/17,494.77,494.77,494.77,494.77,100000000,,,,,
,,2009/9/18,491.82,491.82,491.82,491.82,100000000,,,,,
,,2009/9/21,475.98,475.98,475.98,475.98,100000000,,,,,
,,2009/9/22,488.61,488.61,488.61,488.61,100000000,,,,,
,,2009/9/23,470.87,470.87,470.87,470.87,100000000,,,,,
,,2009/9/24,449.9,449.9,449.9,449.9,100000000,,,,,
,,2009/9/25,450.83,450.83,450.83,450.83,100000000,,,,,
,,2009/9/28,456.38,456.38,456.38,456.38,100000000,,,,,
,,2009/9/29,455.55,455.55,455.55,455.55,100000000,,,,,
,,2009/9/30,482.2,482.2,482.2,482.2,100000000,,,,,
,,2009/10/9,489.97,489.97,489.97,489.97,100000000,,,,,
,,2009/10/12,500.25,500.25,500.25,500.25,100000000,,,,,
,,2009/10/13,506.22,506.22,506.22,506.22,100000000,,,,,
,,2009/10/14,513.25,513.25,513.25,513.25,100000000,,,,,
,,2009/10/15,529.62,529.62,529.62,529.62,100000000,,,,,
,,2009/10/16,536.12,536.12,536.12,536.12,100000000,,,,,
,,2009/10/19,543.54,543.54,543.54,543.54,100000000,,,,,
,,2009/10/20,539.97,539.97,539.97,539.97,100000000,,,,,
,,2009/10/21,555.58,555.58,555.58,555.58,100000000,,,,,
,,2009/10/22,554.3,554.3,554.3,554.3,100000000,,,,,
,,2009/10/23,549.61,549.61,549.61,549.61,100000000,,,,,
,,2009/10/26,537.23,537.23,537.23,537.23,100000000,,,,,
,,2009/10/27,543.2,543.2,543.2,543.2,100000000,,,,,
,,2009/10/28,528.92,528.92,528.92,528.92,100000000,,,,,
,,2009/10/29,545.39,545.39,545.39,545.39,100000000,,,,,
,,2009/10/30,525.76,525.76,525.76,525.76,100000000,,,,,
,,2009/11/2,533.49,533.49,533.49,533.49,100000000,,,,,
,,2009/11/3,543.5,543.5,543.5,543.5,100000000,,,,,
,,2009/11/4,548.97,548.97,548.97,548.97,100000000,,,,,
,,2009/11/5,543.62,543.62,543.62,543.62,100000000,,,,,
,,2009/11/6,528.66,528.66,528.66,528.66,100000000,,,,,
,,2009/11/9,542.29,542.29,542.29,542.29,100000000,,,,,
,,2009/11/10,539.66,539.66,539.66,539.66,100000000,,,,,
,,2009/11/11,541.22,541.22,541.22,541.22,100000000,,,,,
,,2009/11/12,525.25,525.25,525.25,525.25,100000000,,,,,
,,2009/11/13,521.26,521.26,521.26,521.26,100000000,,,,,
,,2009/11/16,538.67,538.67,538.67,538.67,100000000,,,,,
,,2009/11/17,540.3,540.3,540.3,540.3,100000000,,,,,
,,2009/11/18,543.33,543.33,543.33,543.33,100000000,,,,,
,,2009/11/19,528.85,528.85,528.85,528.85,100000000,,,,,
,,2009/11/20,523.83,523.83,523.83,523.83,100000000,,,,,
,,2009/11/23,529.57,529.57,529.57,529.57,100000000,,,,,
,,2009/11/24,519.03,519.03,519.03,519.03,100000000,,,,,
,,2009/11/25,532.27,532.27,532.27,532.27,100000000,,,,,
,,2009/11/26,532.22,532.22,532.22,532.22,100000000,,,,,
,,2009/11/27,519.19,519.19,519.19,519.19,100000000,,,,,
,,2009/11/30,527.61,527.61,527.61,527.61,100000000,,,,,
,,2009/12/1,535.03,535.03,535.03,535.03,100000000,,,,,
,,2009/12/2,522.93,522.93,522.93,522.93,100000000,,,,,
,,2009/12/3,521.99,521.99,521.99,521.99,100000000,,,,,
,,2009/12/4,515.25,515.25,515.25,515.25,100000000,,,,,
,,2009/12/7,504.78,504.78,504.78,504.78,100000000,,,,,
,,2009/12/8,495.83,495.83,495.83,495.83,100000000,,,,,
,,2009/12/9,482.53,482.53,482.53,482.53,100000000,,,,,
,,2009/12/10,481.62,481.62,481.62,481.62,100000000,,,,,
,,2009/12/11,477.05,477.05,477.05,477.05,100000000,,,,,
,,2009/12/14,474.61,474.61,474.61,474.61,100000000,,,,,
,,2009/12/15,482.66,482.66,482.66,482.66,100000000,,,,,
,,2009/12/16,496.12,496.12,496.12,496.12,100000000,,,,,
,,2009/12/17,496.06,496.06,496.06,496.06,100000000,,,,,
,,2009/12/18,500.93,500.93,500.93,500.93,100000000,,,,,
,,2009/12/21,494.85,494.85,494.85,494.85,100000000,,,,,
,,2009/12/22,508.04,508.04,508.04,508.04,100000000,,,,,
,,2009/12/23,523.56,523.56,523.56,523.56,100000000,,,,,
,,2009/12/24,532.96,532.96,532.96,532.96,100000000,,,,,
,,2009/12/25,532.95,532.95,532.95,532.95,100000000,,,,,
,,2009/12/28,537.86,537.86,537.86,537.86,100000000,,,,,
,,2009/12/29,538.54,538.54,538.54,538.54,100000000,,,,,
,,2009/12/30,541.35,541.35,541.35,541.35,100000000,,,,,
,,2009/12/31,541.89,541.89,541.89,541.89,100000000,,,,,
,,2010/1/4,556.56,556.56,556.56,556.56,100000000,,,,,
,,2010/1/5,558.31,558.31,558.31,558.31,100000000,,,,,
,,2010/1/6,567.93,567.93,567.93,567.93,100000000,,,,,
,,2010/1/7,564.37,564.37,564.37,564.37,100000000,,,,,
,,2010/1/8,565.01,565.01,565.01,565.01,100000000,,,,,
,,2010/1/11,563.41,563.41,563.41,563.41,100000000,,,,,
,,2010/1/12,551.59,551.59,551.59,551.59,100000000,,,,,
,,2010/1/13,543.79,543.79,543.79,543.79,100000000,,,,,
,,2010/1/14,542.01,542.01,542.01,542.01,100000000,,,,,
,,2010/1/15,532.51,532.51,532.51,532.51,100000000,,,,,
,,2010/1/18,532.52,532.52,532.52,532.52,100000000,,,,,
,,2010/1/19,539.47,539.47,539.47,539.47,100000000,,,,,
,,2010/1/20,529.94,529.94,529.94,529.94,100000000,,,,,
,,2010/1/21,519.41,519.41,519.41,519.41,100000000,,,,,
,,2010/1/22,508.89,508.89,508.89,508.89,100000000,,,,,
,,2010/1/25,513.8,513.8,513.8,513.8,100000000,,,,,
,,2010/1/26,510.04,510.04,510.04,510.04,100000000,,,,,
,,2010/1/27,502.95,502.95,502.95,502.95,100000000,,,,,
,,2010/1/28,502.75,502.75,502.75,502.75,100000000,,,,,
,,2010/1/29,497.62,497.62,497.62,497.62,100000000,,,,,
,,2010/2/1,508.14,508.14,508.14,508.14,100000000,,,,,
,,2010/2/2,527.26,527.26,527.26,527.26,100000000,,,,,
,,2010/2/3,525.53,525.53,525.53,525.53,100000000,,,,,
,,2010/2/4,499.33,499.33,499.33,499.33,100000000,,,,,
,,2010/2/5,486.03,486.03,486.03,486.03,100000000,,,,,
,,2010/2/8,490.81,490.81,490.81,490.81,100000000,,,,,
,,2010/2/9,503.5,503.5,503.5,503.5,100000000,,,,,
,,2010/2/10,508.74,508.74,508.74,508.74,100000000,,,,,
,,2010/2/11,513.94,513.94,513.94,513.94,100000000,,,,,
,,2010/2/12,506.08,506.08,506.08,506.08,100000000,,,,,
,,2010/2/22,547.26,547.26,547.26,547.26,100000000,,,,,
,,2010/2/23,538.38,538.38,538.38,538.38,100000000,,,,,
,,2010/2/24,546.17,546.17,546.17,546.17,100000000,,,,,
,,2010/2/25,533.67,533.67,533.67,533.67,100000000,,,,,
,,2010/2/26,543.83,543.83,543.83,543.83,100000000,,,,,
,,2010/3/1,537.26,537.26,537.26,537.26,100000000,,,,,
,,2010/3/2,543.96,543.96,543.96,543.96,100000000,,,,,
,,2010/3/3,552.07,552.07,552.07,552.07,100000000,,,,,
,,2010/3/4,547.55,547.55,547.55,547.55,100000000,,,,,
,,2010/3/5,556.37,556.37,556.37,556.37,100000000,,,,,
,,2010/3/8,558.89,558.89,558.89,558.89,100000000,,,,,
,,2010/3/9,556.29,556.29,556.29,556.29,100000000,,,,,
,,2010/3/10,560.38,560.38,560.38,560.38,100000000,,,,,
,,2010/3/11,560.51,560.51,560.51,560.51,100000000,,,,,
,,2010/3/12,554.56,554.56,554.56,554.56,100000000,,,,,
,,2010/3/15,544.72,544.72,544.72,544.72,100000000,,,,,
,,2010/3/16,557.71,557.71,557.71,557.71,100000000,,,,,
,,2010/3/17,566.1,566.1,566.1,566.1,100000000,,,,,
,,2010/3/18,561.11,561.11,561.11,561.11,100000000,,,,,
,,2010/3/19,550.75,550.75,550.75,550.75,100000000,,,,,
,,2010/3/22,554.65,554.65,554.65,554.65,100000000,,,,,
,,2010/3/23,559.14,559.14,559.14,559.14,100000000,,,,,
,,2010/3/24,550.28,550.28,550.28,550.28,100000000,,,,,
,,2010/3/25,549.75,549.75,549.75,549.75,100000000,,,,,
,,2010/3/26,546.14,546.14,546.14,546.14,100000000,,,,,
,,2010/3/29,560.94,560.94,560.94,560.94,100000000,,,,,
,,2010/3/30,562.29,562.29,562.29,562.29,100000000,,,,,
,,2010/3/31,571.77,571.77,571.77,571.77,100000000,,,,,
,,2010/4/1,579.33,579.33,579.33,579.33,100000000,,,,,
,,2010/4/2,579.32,579.32,579.32,579.32,100000000,,,,,
,,2010/4/6,592.77,592.77,592.77,592.77,100000000,,,,,
,,2010/4/7,586.21,586.21,586.21,586.21,100000000,,,,,
,,2010/4/8,582.86,582.86,582.86,582.86,100000000,,,,,
,,2010/4/9,579.66,579.66,579.66,579.66,100000000,,,,,
,,2010/4/12,575.7,575.7,575.7,575.7,100000000,,,,,
,,2010/4/13,573.73,573.73,573.73,573.73,100000000,,,,,
,,2010/4/14,585.95,585.95,585.95,585.95,100000000,,,,,
,,2010/4/15,583.69,583.69,583.69,583.69,100000000,,,,,
,,2010/4/16,568.2,568.2,568.2,568.2,100000000,,,,,
,,2010/4/19,555.99,555.99,555.99,555.99,100000000,,,,,
,,2010/4/20,569.65,569.65,569.65,569.65,100000000,,,,,
,,2010/4/21,571.23,571.23,571.23,571.23,100000000,,,,,
,,2010/4/22,571.36,571.36,571.36,571.36,100000000,,,,,
,,2010/4/23,581.06,581.06,581.06,581.06,100000000,,,,,
,,2010/4/26,574.77,574.77,574.77,574.77,100000000,,,,,
,,2010/4/27,562.75,562.75,562.75,562.75,100000000,,,,,
,,2010/4/28,568.09,568.09,568.09,568.09,100000000,,,,,
,,2010/4/29,581.41,581.41,581.41,581.41,100000000,,,,,
,,2010/4/30,588.09,588.09,588.09,588.09,100000000,,,,,
,,2010/5/4,564.82,564.82,564.82,564.82,100000000,,,,,
,,2010/5/5,545.93,545.93,545.93,545.93,100000000,,,,,
,,2010/5/6,526.42,526.42,526.42,526.42,100000000,,,,,
,,2010/5/7,512.78,512.78,512.78,512.78,100000000,,,,,
,,2010/5/10,524.31,524.31,524.31,524.31,100000000,,,,,
,,2010/5/11,521.38,521.38,521.38,521.38,100000000,,,,,
,,2010/5/12,516.47,516.47,516.47,516.47,100000000,,,,,
,,2010/5/13,507.94,507.94,507.94,507.94,100000000,,,,,
,,2010/5/14,488.9,488.9,488.9,488.9,100000000,,,,,
,,2010/5/17,478.47,478.47,478.47,478.47,100000000,,,,,
,,2010/5/18,473.9,473.9,473.9,473.9,100000000,,,,,
,,2010/5/19,477.06,477.06,477.06,477.06,100000000,,,,,
,,2010/5/20,464.35,464.35,464.35,464.35,100000000,,,,,
,,2010/5/21,478.21,478.21,478.21,478.21,100000000,,,,,
,,2010/5/24,479.37,479.37,479.37,479.37,100000000,,,,,
,,2010/5/25,469.42,469.42,469.42,469.42,100000000,,,,,
,,2010/5/26,488.27,488.27,488.27,488.27,100000000,,,,,
,,2010/5/27,509.03,509.03,509.03,509.03,100000000,,,,,
,,2010/5/28,505.06,505.06,505.06,505.06,100000000,,,,,
,,2010/5/31,505.07,505.07,505.07,505.07,100000000,,,,,
,,2010/6/1,495.57,495.57,495.57,495.57,100000000,,,,,
,,2010/6/2,497.5,497.5,497.5,497.5,100000000,,,,,
,,2010/6/3,509.44,509.44,509.44,509.44,100000000,,,,,
,,2010/6/4,488.28,488.28,488.28,488.28,100000000,,,,,
,,2010/6/7,487.81,487.81,487.81,487.81,100000000,,,,,
,,2010/6/8,491.58,491.58,491.58,491.58,100000000,,,,,
,,2010/6/9,507.88,507.88,507.88,507.88,100000000,,,,,
,,2010/6/10,515.38,515.38,515.38,515.38,100000000,,,,,
,,2010/6/11,503.76,503.76,503.76,503.76,100000000,,,,,
,,2010/6/17,524.3,524.3,524.3,524.3,100000000,,,,,
,,2010/6/18,526.95,526.95,526.95,526.95,100000000,,,,,
,,2010/6/21,531.32,531.32,531.32,531.32,100000000,,,,,
,,2010/6/22,524.87,524.87,524.87,524.87,100000000,,,,,
,,2010/6/23,519.96,519.96,519.96,519.96,100000000,,,,,
,,2010/6/24,521.03,521.03,521.03,521.03,100000000,,,,,
,,2010/6/25,535.43,535.43,535.43,535.43,100000000,,,,,
,,2010/6/28,531.24,531.24,531.24,531.24,100000000,,,,,
,,2010/6/29,515.64,515.64,515.64,515.64,100000000,,,,,
,,2010/6/30,513.6,513.6,513.6,513.6,100000000,,,,,
,,2010/7/1,495.02,495.02,495.02,495.02,100000000,,,,,
,,2010/7/2,488.53,488.53,488.53,488.53,100000000,,,,,
,,2010/7/5,488.63,488.63,488.63,488.63,100000000,,,,,
,,2010/7/6,487.95,487.95,487.95,487.95,100000000,,,,,
,,2010/7/7,502.05,502.05,502.05,502.05,100000000,,,,,
,,2010/7/8,511.24,511.24,511.24,511.24,100000000,,,,,
,,2010/7/9,515.53,515.53,515.53,515.53,100000000,,,,,
,,2010/7/12,507.55,507.55,507.55,507.55,100000000,,,,,
,,2010/7/13,523.09,523.09,523.09,523.09,100000000,,,,,
,,2010/7/14,521.98,521.98,521.98,521.98,100000000,,,,,
,,2010/7/15,519.03,519.03,519.03,519.03,100000000,,,,,
,,2010/7/16,514.72,514.72,514.72,514.72,100000000,,,,,
,,2010/7/19,518.94,518.94,518.94,518.94,100000000,,,,,
,,2010/7/20,525.14,525.14,525.14,525.14,100000000,,,,,
,,2010/7/21,519.09,519.09,519.09,519.09,100000000,,,,,
,,2010/7/22,538.12,538.12,538.12,538.12,100000000,,,,,
,,2010/7/23,535.41,535.41,535.41,535.41,100000000,,,,,
,,2010/7/26,535.31,535.31,535.31,535.31,100000000,,,,,
,,2010/7/27,525,525,525,525,100000000,,,,,
,,2010/7/28,521.88,521.88,521.88,521.88,100000000,,,,,
,,2010/7/29,531.18,531.18,531.18,531.18,100000000,,,,,
,,2010/7/30,534.89,534.89,534.89,534.89,100000000,,,,,
,,2010/8/2,551.01,551.01,551.01,551.01,100000000,,,,,
,,2010/8/3,559.05,559.05,559.05,559.05,100000000,,,,,
,,2010/8/4,558.45,558.45,558.45,558.45,100000000,,,,,
,,2010/8/5,555.89,555.89,555.89,555.89,100000000,,,,,
,,2010/8/6,546.58,546.58,546.58,546.58,100000000,,,,,
,,2010/8/9,551.5,551.5,551.5,551.5,100000000,,,,,
,,2010/8/10,543.65,543.65,543.65,543.65,100000000,,,,,
,,2010/8/11,528.73,528.73,528.73,528.73,100000000,,,,,
,,2010/8/12,515.15,515.15,515.15,515.15,100000000,,,,,
,,2010/8/13,512.92,512.92,512.92,512.92,100000000,,,,,
,,2010/8/16,512.11,512.11,512.11,512.11,100000000,,,,,
,,2010/8/17,515.08,515.08,515.08,515.08,100000000,,,,,
,,2010/8/18,512.06,512.06,512.06,512.06,100000000,,,,,
,,2010/8/19,505.36,505.36,505.36,505.36,100000000,,,,,
,,2010/8/20,498.68,498.68,498.68,498.68,100000000,,,,,
,,2010/8/23,497,497,497,497,100000000,,,,,
,,2010/8/24,487.08,487.08,487.08,487.08,100000000,,,,,
,,2010/8/25,493.19,493.19,493.19,493.19,100000000,,,,,
,,2010/8/26,499.15,499.15,499.15,499.15,100000000,,,,,
,,2010/8/27,511.16,511.16,511.16,511.16,100000000,,,,,
,,2010/8/30,508.15,508.15,508.15,508.15,100000000,,,,,
,,2010/8/31,489.81,489.81,489.81,489.81,100000000,,,,,
,,2010/9/1,503.52,503.52,503.52,503.52,100000000,,,,,
,,2010/9/2,510.16,510.16,510.16,510.16,100000000,,,,,
,,2010/9/3,507.08,507.08,507.08,507.08,100000000,,,,,
,,2010/9/6,506.07,506.07,506.07,506.07,100000000,,,,,
,,2010/9/7,502.32,502.32,502.32,502.32,100000000,,,,,
