代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股)
H11008.CSI,中证企业债,2012/2/27,205.01138,205.01138,205.01138,205.01138,6739712010
H11008.CSI,中证企业债,2012/2/28,204.85402,204.85402,204.85402,204.85402,6833626910
H11008.CSI,中证企业债,2012/2/29,204.85682,204.85682,204.85682,204.85682,6677289500
H11008.CSI,中证企业债,2012/3/1,204.87278,204.87278,204.87278,204.87278,5569973950
H11008.CSI,中证企业债,2012/3/2,204.94348,204.94348,204.94348,204.94348,5652284450
H11008.CSI,中证企业债,2012/3/5,204.86508,204.86508,204.86508,204.86508,6269868060
H11008.CSI,中证企业债,2012/3/6,204.86452,204.86452,204.86452,204.86452,6485770510
H11008.CSI,中证企业债,2012/3/7,205.00662,205.00662,205.00662,205.00662,6984864970
H11008.CSI,中证企业债,2012/3/8,205.11078,205.11078,205.11078,205.11078,6284781530
H11008.CSI,中证企业债,2012/3/9,205.25386,205.25386,205.25386,205.25386,7194228530
H11008.CSI,中证企业债,2012/3/12,205.42676,205.42676,205.42676,205.42676,6769703000
H11008.CSI,中证企业债,2012/3/13,205.34892,205.34892,205.34892,205.34892,7607976000
H11008.CSI,中证企业债,2012/3/14,205.38546,205.38546,205.38546,205.38546,7333620000
H11008.CSI,中证企业债,2012/3/15,205.35634,205.35634,205.35634,205.35634,6593508000
H11008.CSI,中证企业债,2012/3/16,205.33856,205.33856,205.33856,205.33856,7047615000
H11008.CSI,中证企业债,2012/3/19,205.41332,205.41332,205.41332,205.41332,6732245000
H11008.CSI,中证企业债,2012/3/20,205.39652,205.39652,205.39652,205.39652,7521624000
H11008.CSI,中证企业债,2012/3/21,205.18988,205.18988,205.18988,205.18988,6848354000
H11008.CSI,中证企业债,2012/3/22,205.22334,205.22334,205.22334,205.22334,6299043000
H11008.CSI,中证企业债,2012/3/23,205.21928,205.21928,205.21928,205.21928,6238862000
H11008.CSI,中证企业债,2012/3/26,205.17224,205.17224,205.17224,205.17224,6235920000
H11008.CSI,中证企业债,2012/3/27,205.22586,205.22586,205.22586,205.22586,6803750000
H11008.CSI,中证企业债,2012/3/28,205.36488,205.36488,205.36488,205.36488,5665269000
H11008.CSI,中证企业债,2012/3/29,205.43908,205.43908,205.43908,205.43908,4930904000
H11008.CSI,中证企业债,2012/3/30,205.43432,205.43432,205.43432,205.43432,4538623000
H11008.CSI,中证企业债,2012/4/5,205.46078,205.46078,205.46078,205.46078,9505079000
H11008.CSI,中证企业债,2012/4/6,205.53526,205.53526,205.53526,205.53526,7751435000
H11008.CSI,中证企业债,2012/4/9,205.70172,205.70172,205.70172,205.70172,7563926000
H11008.CSI,中证企业债,2012/4/10,205.66028,205.66028,205.66028,205.66028,7593660000
H11008.CSI,中证企业债,2012/4/11,205.69892,205.69892,205.69892,205.69892,7346441000
H11008.CSI,中证企业债,2012/4/12,205.76206,205.76206,205.76206,205.76206,8624943000
H11008.CSI,中证企业债,2012/4/13,205.8014,205.8014,205.8014,205.8014,7356788000
H11008.CSI,中证企业债,2012/4/16,205.912,205.912,205.912,205.912,7271953000
H11008.CSI,中证企业债,2012/4/17,205.91438,205.91438,205.91438,205.91438,7053327000
H11008.CSI,中证企业债,2012/4/18,206.0821,206.0821,206.0821,206.0821,7201958000
H11008.CSI,中证企业债,2012/4/19,206.07412,206.07412,206.07412,206.07412,7511055000
H11008.CSI,中证企业债,2012/4/20,206.15714,206.15714,206.15714,206.15714,7505401000
H11008.CSI,中证企业债,2012/4/23,206.2368,206.2368,206.2368,206.2368,7067282000
H11008.CSI,中证企业债,2012/4/24,206.31562,206.31562,206.31562,206.31562,8753358000
H11008.CSI,中证企业债,2012/4/25,206.32626,206.32626,206.32626,206.32626,7806959000
H11008.CSI,中证企业债,2012/4/26,206.37302,206.37302,206.37302,206.37302,6796119000
H11008.CSI,中证企业债,2012/4/27,206.43966,206.43966,206.43966,206.43966,5871009000
H11008.CSI,中证企业债,2012/5/2,206.56482,206.56482,206.56482,206.56482,8254309000
H11008.CSI,中证企业债,2012/5/3,206.52884,206.52884,206.52884,206.52884,11903781000
H11008.CSI,中证企业债,2012/5/4,206.56118,206.56118,206.56118,206.56118,8951080000
H11008.CSI,中证企业债,2012/5/7,206.66674,206.66674,206.66674,206.66674,8558097000
H11008.CSI,中证企业债,2012/5/8,206.69138,206.69138,206.69138,206.69138,9937299000
H11008.CSI,中证企业债,2012/5/9,206.81556,206.81556,206.81556,206.81556,9478911000
H11008.CSI,中证企业债,2012/5/10,206.9053,206.9053,206.9053,206.9053,8545847000
H11008.CSI,中证企业债,2012/5/11,207.12972,207.12972,207.12972,207.12972,8537489000
H11008.CSI,中证企业债,2012/5/14,207.61034,207.61034,207.61034,207.61034,9133382000
H11008.CSI,中证企业债,2012/5/15,208.17692,208.17692,208.17692,208.17692,9303285000
H11008.CSI,中证企业债,2012/5/16,208.53238,208.53238,208.53238,208.53238,8981549000
H11008.CSI,中证企业债,2012/5/17,208.5426,208.5426,208.5426,208.5426,9167041000
H11008.CSI,中证企业债,2012/5/18,208.7477,208.7477,208.7477,208.7477,8745709000
H11008.CSI,中证企业债,2012/5/21,208.88952,208.88952,208.88952,208.88952,8906275000
H11008.CSI,中证企业债,2012/5/22,209.07642,209.07642,209.07642,209.07642,8605923000
H11008.CSI,中证企业债,2012/5/23,209.2559,209.2559,209.2559,209.2559,8464424000
H11008.CSI,中证企业债,2012/5/24,209.7739,209.7739,209.7739,209.7739,8901808000
H11008.CSI,中证企业债,2012/5/25,210.1442,210.1442,210.1442,210.1442,9024300000
H11008.CSI,中证企业债,2012/5/28,210.1694,210.1694,210.1694,210.1694,8235329000
H11008.CSI,中证企业债,2012/5/29,210.22638,210.22638,210.22638,210.22638,8669316000
H11008.CSI,中证企业债,2012/5/30,210.2681,210.2681,210.2681,210.2681,9002946000
H11008.CSI,中证企业债,2012/5/31,210.41006,210.41006,210.41006,210.41006,8825331000
H11008.CSI,中证企业债,2012/6/1,210.2135,210.2135,210.2135,210.2135,8451844000
H11008.CSI,中证企业债,2012/6/4,210.4655,210.4655,210.4655,210.4655,9735788000
H11008.CSI,中证企业债,2012/6/5,210.42014,210.42014,210.42014,210.42014,9600899000
H11008.CSI,中证企业债,2012/6/6,210.70168,210.70168,210.70168,210.70168,10367351000
H11008.CSI,中证企业债,2012/6/7,211.28366,211.28366,211.28366,211.28366,9766229000
H11008.CSI,中证企业债,2012/6/8,211.8641,211.8641,211.8641,211.8641,9549278000
H11008.CSI,中证企业债,2012/6/11,212.02006,212.02006,212.02006,212.02006,9340497000
H11008.CSI,中证企业债,2012/6/12,211.99794,211.99794,211.99794,211.99794,11441572000
H11008.CSI,中证企业债,2012/6/13,211.9901,211.9901,211.9901,211.9901,9759643000
H11008.CSI,中证企业债,2012/6/14,211.92752,211.92752,211.92752,211.92752,8179005000
H11008.CSI,中证企业债,2012/6/15,211.93886,211.93886,211.93886,211.93886,7178583000
H11008.CSI,中证企业债,2012/6/18,211.83764,211.83764,211.83764,211.83764,7694658000
H11008.CSI,中证企业债,2012/6/19,211.62834,211.62834,211.62834,211.62834,7635624000
H11008.CSI,中证企业债,2012/6/20,211.72312,211.72312,211.72312,211.72312,5121054000
H11008.CSI,中证企业债,2012/6/21,211.6583,211.6583,211.6583,211.6583,6991767000
H11008.CSI,中证企业债,2012/6/25,211.7437,211.7437,211.7437,211.7437,7238499000
H11008.CSI,中证企业债,2012/6/26,211.82084,211.82084,211.82084,211.82084,8298504000
H11008.CSI,中证企业债,2012/6/27,211.91324,211.91324,211.91324,211.91324,8247031000
H11008.CSI,中证企业债,2012/6/28,212.10448,212.10448,212.10448,212.10448,7377849000
H11008.CSI,中证企业债,2012/6/29,212.00718,212.00718,212.00718,212.00718,6165444000
H11008.CSI,中证企业债,2012/7/2,212.06794,212.06794,212.06794,212.06794,8959555000
H11008.CSI,中证企业债,2012/7/3,212.13458,212.13458,212.13458,212.13458,9700668000
H11008.CSI,中证企业债,2012/7/4,212.2176,212.2176,212.2176,212.2176,10872289000
H11008.CSI,中证企业债,2012/7/5,212.29264,212.29264,212.29264,212.29264,8697394000
H11008.CSI,中证企业债,2012/7/6,212.62444,212.62444,212.62444,212.62444,6984659000
H11008.CSI,中证企业债,2012/7/9,212.89842,212.89842,212.89842,212.89842,7250149000
H11008.CSI,中证企业债,2012/7/10,212.80644,212.80644,212.80644,212.80644,8156477000
H11008.CSI,中证企业债,2012/7/11,212.933,212.933,212.933,212.933,8338309000
H11008.CSI,中证企业债,2012/7/12,212.9246,212.9246,212.9246,212.9246,7646583000
H11008.CSI,中证企业债,2012/7/13,212.90332,212.90332,212.90332,212.90332,6714206000
H11008.CSI,中证企业债,2012/7/16,213.19312,213.19312,213.19312,213.19312,7506239000
H11008.CSI,中证企业债,2012/7/17,213.1941,213.1941,213.1941,213.1941,7605234000
H11008.CSI,中证企业债,2012/7/18,213.19466,213.19466,213.19466,213.19466,6977914000
H11008.CSI,中证企业债,2012/7/19,213.15784,213.15784,213.15784,213.15784,6341602000
H11008.CSI,中证企业债,2012/7/20,213.29658,213.29658,213.29658,213.29658,6381660000
H11008.CSI,中证企业债,2012/7/23,213.3264,213.3264,213.3264,213.3264,6108211000
H11008.CSI,中证企业债,2012/7/24,213.43252,213.43252,213.43252,213.43252,5867200000
H11008.CSI,中证企业债,2012/7/25,213.39346,213.39346,213.39346,213.39346,6048163000
H11008.CSI,中证企业债,2012/7/26,213.31856,213.31856,213.31856,213.31856,6408197000
H11008.CSI,中证企业债,2012/7/27,213.26564,213.26564,213.26564,213.26564,5125376000
H11008.CSI,中证企业债,2012/7/30,213.3103,213.3103,213.3103,213.3103,5123211000
H11008.CSI,中证企业债,2012/7/31,213.1773,213.1773,213.1773,213.1773,4651875000
H11008.CSI,中证企业债,2012/8/1,213.09946,213.09946,213.09946,213.09946,6537630000
H11008.CSI,中证企业债,2012/8/2,213.03478,213.03478,213.03478,213.03478,8348470000
H11008.CSI,中证企业债,2012/8/3,212.95792,212.95792,212.95792,212.95792,7134415000
H11008.CSI,中证企业债,2012/8/6,212.9841,212.9841,212.9841,212.9841,7088385000
H11008.CSI,中证企业债,2012/8/7,212.74876,212.74876,212.74876,212.74876,6921869000
H11008.CSI,中证企业债,2012/8/8,212.71138,212.71138,212.71138,212.71138,8311659000
H11008.CSI,中证企业债,2012/8/9,212.62472,212.62472,212.62472,212.62472,6830407000
H11008.CSI,中证企业债,2012/8/10,212.60442,212.60442,212.60442,212.60442,7347473000
H11008.CSI,中证企业债,2012/8/13,212.52042,212.52042,212.52042,212.52042,6548093000
H11008.CSI,中证企业债,2012/8/14,212.44972,212.44972,212.44972,212.44972,6221617000
H11008.CSI,中证企业债,2012/8/15,212.29726,212.29726,212.29726,212.29726,6634622000
H11008.CSI,中证企业债,2012/8/16,212.35536,212.35536,212.35536,212.35536,6180876000
H11008.CSI,中证企业债,2012/8/17,212.38868,212.38868,212.38868,212.38868,5944677000
H11008.CSI,中证企业债,2012/8/20,212.31238,212.31238,212.31238,212.31238,5056679000
H11008.CSI,中证企业债,2012/8/21,212.27612,212.27612,212.27612,212.27612,6237496000
H11008.CSI,中证企业债,2012/8/22,212.05464,212.05464,212.05464,212.05464,6915441000
H11008.CSI,中证企业债,2012/8/23,211.98758,211.98758,211.98758,211.98758,6005844000
H11008.CSI,中证企业债,2012/8/24,211.8816,211.8816,211.8816,211.8816,5820915000
H11008.CSI,中证企业债,2012/8/27,211.91044,211.91044,211.91044,211.91044,6278122000
H11008.CSI,中证企业债,2012/8/28,211.77954,211.77954,211.77954,211.77954,6750892000
H11008.CSI,中证企业债,2012/8/29,211.81426,211.81426,211.81426,211.81426,7271921000
H11008.CSI,中证企业债,2012/8/30,211.82756,211.82756,211.82756,211.82756,6542577000
H11008.CSI,中证企业债,2012/8/31,211.81076,211.81076,211.81076,211.81076,5446154000
H11008.CSI,中证企业债,2012/9/3,211.90246,211.90246,211.90246,211.90246,7605740000
H11008.CSI,中证企业债,2012/9/4,212.00466,212.00466,212.00466,212.00466,7335468000
H11008.CSI,中证企业债,2012/9/5,211.99528,211.99528,211.99528,211.99528,8819668000
H11008.CSI,中证企业债,2012/9/6,212.06962,212.06962,212.06962,212.06962,9040213000
H11008.CSI,中证企业债,2012/9/7,212.0209,212.0209,212.0209,212.0209,7902416000
H11008.CSI,中证企业债,2012/9/10,212.06248,212.06248,212.06248,212.06248,8035474000
H11008.CSI,中证企业债,2012/9/11,212.02104,212.02104,212.02104,212.02104,8787472000
H11008.CSI,中证企业债,2012/9/12,211.74482,211.74482,211.74482,211.74482,8357706000
H11008.CSI,中证企业债,2012/9/13,211.60986,211.60986,211.60986,211.60986,8007949000
H11008.CSI,中证企业债,2012/9/14,211.49366,211.49366,211.49366,211.49366,7916686000
H11008.CSI,中证企业债,2012/9/17,211.407,211.407,211.407,211.407,7394678000
H11008.CSI,中证企业债,2012/9/18,211.5239,211.5239,211.5239,211.5239,8684388000
H11008.CSI,中证企业债,2012/9/19,211.4623,211.4623,211.4623,211.4623,8789738000
H11008.CSI,中证企业债,2012/9/20,211.20204,211.20204,211.20204,211.20204,8641634000
H11008.CSI,中证企业债,2012/9/21,211.1907,211.1907,211.1907,211.1907,6094069000
H11008.CSI,中证企业债,2012/9/24,211.36248,211.36248,211.36248,211.36248,7584147000
H11008.CSI,中证企业债,2012/9/25,211.5386,211.5386,211.5386,211.5386,7137751000
H11008.CSI,中证企业债,2012/9/26,211.83414,211.83414,211.83414,211.83414,7102916000
H11008.CSI,中证企业债,2012/9/27,212.04232,212.04232,212.04232,212.04232,6387283000
H11008.CSI,中证企业债,2012/9/28,212.05786,212.05786,212.05786,212.05786,4046206000
H11008.CSI,中证企业债,2012/10/8,212.28956,212.28956,212.28956,212.28956,9115716000
H11008.CSI,中证企业债,2012/10/9,212.27178,212.27178,212.27178,212.27178,8091602000
H11008.CSI,中证企业债,2012/10/10,212.2575,212.2575,212.2575,212.2575,324247000
H11008.CSI,中证企业债,2012/10/11,212.60484,212.60484,212.60484,212.60484,8423208000
H11008.CSI,中证企业债,2012/10/12,212.73224,212.73224,212.73224,212.73224,123482000
H11008.CSI,中证企业债,2012/10/15,213.1423,213.1423,213.1423,213.1423,100406000
H11008.CSI,中证企业债,2012/10/16,213.22952,213.22952,213.22952,213.22952,8615454000
H11008.CSI,中证企业债,2012/10/17,213.28762,213.28762,213.28762,213.28762,9264212000
H11008.CSI,中证企业债,2012/10/18,213.34936,213.34936,213.34936,213.34936,8558820000
H11008.CSI,中证企业债,2012/10/19,213.44638,213.44638,213.44638,213.44638,7705492000
H11008.CSI,中证企业债,2012/10/22,213.40746,213.40746,213.40746,213.40746,8189519000
H11008.CSI,中证企业债,2012/10/23,213.35762,213.35762,213.35762,213.35762,108519000
H11008.CSI,中证企业债,2012/10/24,213.44092,213.44092,213.44092,213.44092,8075192000
H11008.CSI,中证企业债,2012/10/25,213.39584,213.39584,213.39584,213.39584,7293748000
H11008.CSI,中证企业债,2012/10/26,213.28888,213.28888,213.28888,213.28888,6065245000
H11008.CSI,中证企业债,2012/10/29,213.32584,213.32584,213.32584,213.32584,6333593000
H11008.CSI,中证企业债,2012/10/30,213.30288,213.30288,213.30288,213.30288,6459457000
H11008.CSI,中证企业债,2012/10/31,213.46584,213.46584,213.46584,213.46584,7313837000
H11008.CSI,中证企业债,2012/11/1,213.41642,213.41642,213.41642,213.41642,8111096000
H11008.CSI,中证企业债,2012/11/2,213.38044,213.38044,213.38044,213.38044,8335196000
H11008.CSI,中证企业债,2012/11/5,213.40746,213.40746,213.40746,213.40746,8627764000
H11008.CSI,中证企业债,2012/11/6,213.40774,213.40774,213.40774,213.40774,9306774000
H11008.CSI,中证企业债,2012/11/7,213.34292,213.34292,213.34292,213.34292,9932637000
H11008.CSI,中证企业债,2012/11/8,213.37204,213.37204,213.37204,213.37204,9914698000
H11008.CSI,中证企业债,2012/11/9,213.41852,213.41852,213.41852,213.41852,9080583000
H11008.CSI,中证企业债,2012/11/12,213.47382,213.47382,213.47382,213.47382,8624543000
H11008.CSI,中证企业债,2012/11/13,213.51302,213.51302,213.51302,213.51302,8589349000
H11008.CSI,中证企业债,2012/11/14,213.5833,213.5833,213.5833,213.5833,9813230000
H11008.CSI,中证企业债,2012/11/15,213.47256,213.47256,213.47256,213.47256,9255213000
H11008.CSI,中证企业债,2012/11/16,213.69082,213.69082,213.69082,213.69082,8757698000
H11008.CSI,中证企业债,2012/11/19,213.87156,213.87156,213.87156,213.87156,8437007000
H11008.CSI,中证企业债,2012/11/20,213.87674,213.87674,213.87674,213.87674,8561807000
H11008.CSI,中证企业债,2012/11/21,213.88584,213.88584,213.88584,213.88584,9419262000
H11008.CSI,中证企业债,2012/11/22,213.81598,213.81598,213.81598,213.81598,120650000
H11008.CSI,中证企业债,2012/11/23,213.84678,213.84678,213.84678,213.84678,8639204000
H11008.CSI,中证企业债,2012/11/26,213.84594,213.84594,213.84594,213.84594,7778107000
H11008.CSI,中证企业债,2012/11/27,213.86974,213.86974,213.86974,213.86974,8665653000
H11008.CSI,中证企业债,2012/11/28,213.88906,213.88906,213.88906,213.88906,8983341000
H11008.CSI,中证企业债,2012/11/29,213.82648,213.82648,213.82648,213.82648,119597000
H11008.CSI,中证企业债,2012/11/30,213.85448,213.85448,213.85448,213.85448,7995238000
H11008.CSI,中证企业债,2012/12/3,213.8941,213.8941,213.8941,213.8941,9108731000
H11008.CSI,中证企业债,2012/12/4,213.86582,213.86582,213.86582,213.86582,9357515000
H11008.CSI,中证企业债,2012/12/5,213.85644,213.85644,213.85644,213.85644,11356524000
H11008.CSI,中证企业债,2012/12/6,213.83544,213.83544,213.83544,213.83544,10784178000
H11008.CSI,中证企业债,2012/12/7,213.84524,213.84524,213.84524,213.84524,9446178000
H11008.CSI,中证企业债,2012/12/10,213.87898,213.87898,213.87898,213.87898,189465000
H11008.CSI,中证企业债,2012/12/11,213.92322,213.92322,213.92322,213.92322,3206030000
H11008.CSI,中证企业债,2012/12/12,213.95332,213.95332,213.95332,213.95332,9778729000
H11008.CSI,中证企业债,2012/12/13,213.99364,213.99364,213.99364,213.99364,9592383000
H11008.CSI,中证企业债,2012/12/14,214.02066,214.02066,214.02066,214.02066,9926709000
H11008.CSI,中证企业债,2012/12/17,214.06896,214.06896,214.06896,214.06896,11774382000
H11008.CSI,中证企业债,2012/12/18,214.14484,214.14484,214.14484,214.14484,9801433000
H11008.CSI,中证企业债,2012/12/19,214.14218,214.14218,214.14218,214.14218,10454291000
H11008.CSI,中证企业债,2012/12/20,214.1125,214.1125,214.1125,214.1125,9927241000
H11008.CSI,中证企业债,2012/12/21,214.06378,214.06378,214.06378,214.06378,10379746000
H11008.CSI,中证企业债,2012/12/24,214.00148,214.00148,214.00148,214.00148,1594087000
H11008.CSI,中证企业债,2012/12/25,214.05076,214.05076,214.05076,214.05076,11206480000
H11008.CSI,中证企业债,2012/12/26,214.06392,214.06392,214.06392,214.06392,11520331000
H11008.CSI,中证企业债,2012/12/27,214.12048,214.12048,214.12048,214.12048,10133832000
H11008.CSI,中证企业债,2012/12/28,214.18572,214.18572,214.18572,214.18572,7448166000
H11008.CSI,中证企业债,2012/12/31,214.43744,214.43744,214.43744,214.43744,7332223000
H11008.CSI,中证企业债,2013/1/4,214.5143,214.5143,214.5143,214.5143,13795229000
H11008.CSI,中证企业债,2013/1/7,214.69518,214.69518,214.69518,214.69518,14835058000
H11008.CSI,中证企业债,2013/1/8,214.78632,214.78632,214.78632,214.78632,13932608000
H11008.CSI,中证企业债,2013/1/9,214.89314,214.89314,214.89314,214.89314,15250746000
H11008.CSI,中证企业债,2013/1/10,215.01732,215.01732,215.01732,215.01732,290321000
H11008.CSI,中证企业债,2013/1/11,215.0799,215.0799,215.0799,215.0799,16114340000
H11008.CSI,中证企业债,2013/1/14,215.16824,215.16824,215.16824,215.16824,192526000
H11008.CSI,中证企业债,2013/1/15,215.21794,215.21794,215.21794,215.21794,163564000
H11008.CSI,中证企业债,2013/1/16,215.22186,215.22186,215.22186,215.22186,169715000
H11008.CSI,中证企业债,2013/1/17,215.27968,215.27968,215.27968,215.27968,207864000
H11008.CSI,中证企业债,2013/1/18,215.4166,215.4166,215.4166,215.4166,227645000
H11008.CSI,中证企业债,2013/1/21,215.53602,215.53602,215.53602,215.53602,187782000
H11008.CSI,中证企业债,2013/1/22,215.67014,215.67014,215.67014,215.67014,204542000
H11008.CSI,中证企业债,2013/1/23,215.7127,215.7127,215.7127,215.7127,11959702000
H11008.CSI,中证企业债,2013/1/24,215.78326,215.78326,215.78326,215.78326,108045000
H11008.CSI,中证企业债,2013/1/25,215.82442,215.82442,215.82442,215.82442,212458000
H11008.CSI,中证企业债,2013/1/28,216.02,216.02,216.02,216.02,843663000
H11008.CSI,中证企业债,2013/1/29,216.04044,216.04044,216.04044,216.04044,9767140000
H11008.CSI,中证企业债,2013/1/30,216.04492,216.04492,216.04492,216.04492,12325942000
H11008.CSI,中证企业债,2013/1/31,216.1467,216.1467,216.1467,216.1467,183463000
H11008.CSI,中证企业债,2013/2/1,216.2776,216.2776,216.2776,216.2776,2084455000
H11008.CSI,中证企业债,2013/2/4,216.4463,216.4463,216.4463,216.4463,207669000
H11008.CSI,中证企业债,2013/2/5,216.58896,216.58896,216.58896,216.58896,208491000
H11008.CSI,中证企业债,2013/2/6,216.58084,216.58084,216.58084,216.58084,171357000
H11008.CSI,中证企业债,2013/2/7,216.8579,216.8579,216.8579,216.8579,968324000
H11008.CSI,中证企业债,2013/2/8,216.98768,216.98768,216.98768,216.98768,99004000
H11008.CSI,中证企业债,2013/2/18,217.20692,217.20692,217.20692,217.20692,11094899000
H11008.CSI,中证企业债,2013/2/19,217.25746,217.25746,217.25746,217.25746,12990130000
H11008.CSI,中证企业债,2013/2/20,217.46718,217.46718,217.46718,217.46718,13650940000
H11008.CSI,中证企业债,2013/2/21,217.57246,217.57246,217.57246,217.57246,14051219000
H11008.CSI,中证企业债,2013/2/22,217.71946,217.71946,217.71946,217.71946,13630061000
H11008.CSI,中证企业债,2013/2/25,217.80192,217.80192,217.80192,217.80192,13647972000
H11008.CSI,中证企业债,2013/2/26,217.94248,217.94248,217.94248,217.94248,12858588000
H11008.CSI,中证企业债,2013/2/27,217.7868,217.7868,217.7868,217.7868,11574062000
H11008.CSI,中证企业债,2013/2/28,217.85022,217.85022,217.85022,217.85022,121849000
H11008.CSI,中证企业债,2013/3/1,217.9044,217.9044,217.9044,217.9044,10533025000
H11008.CSI,中证企业债,2013/3/4,218.0458,218.0458,218.0458,218.0458,11455438000
H11008.CSI,中证企业债,2013/3/5,218.0045,218.0045,218.0045,218.0045,2138413000
H11008.CSI,中证企业债,2013/3/6,218.09634,218.09634,218.09634,218.09634,197849000
H11008.CSI,中证企业债,2013/3/7,218.09606,218.09606,218.09606,218.09606,185729000
H11008.CSI,中证企业债,2013/3/8,218.1564,218.1564,218.1564,218.1564,12783539000
H11008.CSI,中证企业债,2013/3/11,218.23704,218.23704,218.23704,218.23704,13119677000
H11008.CSI,中证企业债,2013/3/12,218.28212,218.28212,218.28212,218.28212,197452000
H11008.CSI,中证企业债,2013/3/13,218.3713,218.3713,218.3713,218.3713,11798711000
H11008.CSI,中证企业债,2013/3/14,218.35828,218.35828,218.35828,218.35828,194068000
H11008.CSI,中证企业债,2013/3/15,218.31404,218.31404,218.31404,218.31404,197276000
H11008.CSI,中证企业债,2013/3/18,218.3951,218.3951,218.3951,218.3951,139324000
H11008.CSI,中证企业债,2013/3/19,218.36962,218.36962,218.36962,218.36962,152368000
H11008.CSI,中证企业债,2013/3/20,218.26812,218.26812,218.26812,218.26812,154043000
H11008.CSI,中证企业债,2013/3/21,218.1872,218.1872,218.1872,218.1872,222625000
H11008.CSI,中证企业债,2013/3/22,218.24012,218.24012,218.24012,218.24012,218873000
H11008.CSI,中证企业债,2013/3/25,218.28758,218.28758,218.28758,218.28758,152525000
H11008.CSI,中证企业债,2013/3/26,218.379,218.379,218.379,218.379,151722000
H11008.CSI,中证企业债,2013/3/27,218.46188,218.46188,218.46188,218.46188,10842012000
H11008.CSI,中证企业债,2013/3/28,218.55918,218.55918,218.55918,218.55918,122997000
H11008.CSI,中证企业债,2013/3/29,218.76904,218.76904,218.76904,218.76904,110013000
H11008.CSI,中证企业债,2013/4/1,219.00634,219.00634,219.00634,219.00634,111902000
H11008.CSI,中证企业债,2013/4/2,219.2099,219.2099,219.2099,219.2099,167784000
H11008.CSI,中证企业债,2013/4/3,219.51118,219.51118,219.51118,219.51118,10474568000
H11008.CSI,中证企业债,2013/4/8,219.8357,219.8357,219.8357,219.8357,147600000
H11008.CSI,中证企业债,2013/4/9,220.00804,220.00804,220.00804,220.00804,176199000
H11008.CSI,中证企业债,2013/4/10,220.07006,220.07006,220.07006,220.07006,14089271000
H11008.CSI,中证企业债,2013/4/11,220.15042,220.15042,220.15042,220.15042,199401000
H11008.CSI,中证企业债,2013/4/12,220.25682,220.25682,220.25682,220.25682,13218641000
H11008.CSI,中证企业债,2013/4/15,220.50056,220.50056,220.50056,220.50056,13871258000
H11008.CSI,中证企业债,2013/4/16,220.69964,220.69964,220.69964,220.69964,14674002000
H11008.CSI,中证企业债,2013/4/17,220.76138,220.76138,220.76138,220.76138,12468755000
H11008.CSI,中证企业债,2013/4/18,220.58442,220.58442,220.58442,220.58442,10824705000
H11008.CSI,中证企业债,2013/4/19,220.4335,220.4335,220.4335,220.4335,8818723000
H11008.CSI,中证企业债,2013/4/22,220.29868,220.29868,220.29868,220.29868,9149401000
H11008.CSI,中证企业债,2013/4/23,219.97542,219.97542,219.97542,219.97542,9657518000
H11008.CSI,中证企业债,2013/4/24,220.10814,220.10814,220.10814,220.10814,7024433000
H11008.CSI,中证企业债,2013/4/25,220.26172,220.26172,220.26172,220.26172,6356166000
H11008.CSI,中证企业债,2013/4/26,220.43084,220.43084,220.43084,220.43084,3882882000
H11008.CSI,中证企业债,2013/5/2,220.69432,220.69432,220.69432,220.69432,4269745000
H11008.CSI,中证企业债,2013/5/3,220.92826,220.92826,220.92826,220.92826,4402575000
H11008.CSI,中证企业债,2013/5/6,221.09248,221.09248,221.09248,221.09248,5236410000
H11008.CSI,中证企业债,2013/5/7,221.25362,221.25362,221.25362,221.25362,5340549000
H11008.CSI,中证企业债,2013/5/8,221.2,221.2,221.2,221.2,6092166000
H11008.CSI,中证企业债,2013/5/9,221.3092,221.3092,221.3092,221.3092,5174040000
H11008.CSI,中证企业债,2013/5/10,221.44696,221.44696,221.44696,221.44696,5388885000
H11008.CSI,中证企业债,2013/5/13,221.6172,221.6172,221.6172,221.6172,5025067000
H11008.CSI,中证企业债,2013/5/14,221.75566,221.75566,221.75566,221.75566,5310532000
H11008.CSI,中证企业债,2013/5/15,221.83448,221.83448,221.83448,221.83448,5727706000
H11008.CSI,中证企业债,2013/5/16,221.83966,221.83966,221.83966,221.83966,4953116000
H11008.CSI,中证企业债,2013/5/17,221.85114,221.85114,221.85114,221.85114,3943469000
H11008.CSI,中证企业债,2013/5/20,221.87592,221.87592,221.87592,221.87592,150050000
H11008.CSI,中证企业债,2013/5/21,221.87564,221.87564,221.87564,221.87564,3318533000
H11008.CSI,中证企业债,2013/5/22,221.8986,221.8986,221.8986,221.8986,3338002000
H11008.CSI,中证企业债,2013/5/23,222.02516,222.02516,222.02516,222.02516,3751765000
H11008.CSI,中证企业债,2013/5/24,222.0645,222.0645,222.0645,222.0645,2519813000
H11008.CSI,中证企业债,2013/5/27,222.17678,222.17678,222.17678,222.17678,2992281000
H11008.CSI,中证企业债,2013/5/28,222.26512,222.26512,222.26512,222.26512,2916826000
H11008.CSI,中证企业债,2013/5/29,222.16432,222.16432,222.16432,222.16432,2629407000
